stock_id,Date,Open,High,Low,Close,Volume
1,05/06/2024 16:00:00,195.4,196.9,194.87,195.87,54156785
1,06/06/2024 16:00:00,195.69,196.5,194.17,194.48,41181753
1,07/06/2024 16:00:00,194.65,196.94,194.14,196.89,53103912
1,10/06/2024 16:00:00,196.9,197.3,192.15,193.12,97262077
1,11/06/2024 16:00:00,193.65,207.16,193.63,207.15,172373296
1,12/06/2024 16:00:00,207.37,220.2,206.9,213.07,198134293
1,13/06/2024 16:00:00,214.74,216.75,211.6,214.24,97862729
1,14/06/2024 16:00:00,213.85,215.17,211.3,212.49,70122748
1,17/06/2024 16:00:00,213.37,218.95,212.72,216.67,93728300
1,18/06/2024 16:00:00,217.59,218.63,213,214.29,79943254
1,20/06/2024 16:00:00,213.93,214.24,208.85,209.68,86172451
1,21/06/2024 16:00:00,210.39,211.89,207.11,207.49,246421353
1,24/06/2024 16:00:00,207.72,212.7,206.59,208.14,80727006
1,25/06/2024 16:00:00,209.15,211.38,208.61,209.07,56713868
1,26/06/2024 16:00:00,211.5,214.86,210.64,213.25,66213186
1,27/06/2024 16:00:00,214.69,215.74,212.35,214.1,49772707
1,28/06/2024 16:00:00,215.77,216.07,210.3,210.62,82542718
1,01/07/2024 16:00:00,212.09,217.51,211.92,216.75,60402929
1,02/07/2024 16:00:00,216.15,220.38,215.1,220.27,58046178
1,03/07/2024 13:05:00,220,221.55,219.03,221.55,37369801
1,05/07/2024 16:00:00,221.65,226.45,221.65,226.34,60412408
1,08/07/2024 16:00:00,227.09,227.85,223.25,227.82,59085861
1,09/07/2024 16:00:00,227.93,229.4,226.37,228.68,48169822
1,10/07/2024 16:00:00,229.3,233.08,229.25,232.98,62627687
1,11/07/2024 16:00:00,231.39,232.39,225.77,227.57,64710617
1,12/07/2024 16:00:00,228.92,232.64,228.68,230.54,53046527
1,15/07/2024 16:00:00,236.48,237.23,233.09,234.4,62631252
1,16/07/2024 16:00:00,235,236.27,232.33,234.82,43234278
1,17/07/2024 16:00:00,229.45,231.46,226.64,228.88,57345884
1,18/07/2024 16:00:00,230.28,230.44,222.27,224.18,66034585
1,19/07/2024 16:00:00,224.82,226.8,223.28,224.31,49151453
1,22/07/2024 16:00:00,227.01,227.78,223.09,223.96,48201835
1,23/07/2024 16:00:00,224.37,226.94,222.68,225.01,39960260
1,24/07/2024 16:00:00,224,224.8,217.13,218.54,61777576
1,25/07/2024 16:00:00,218.93,220.85,214.62,217.49,51391199
1,26/07/2024 16:00:00,218.7,219.49,216.01,217.96,41601345
1,29/07/2024 16:00:00,216.96,219.3,215.75,218.24,36311778
1,30/07/2024 16:00:00,219.19,220.33,216.12,218.8,41643840
1,31/07/2024 16:00:00,221.44,223.82,220.63,222.08,50036262
1,01/08/2024 16:00:00,224.37,224.48,217.02,218.36,62500996
1,02/08/2024 16:00:00,219.15,225.6,217.71,219.86,105568560
1,05/08/2024 16:00:00,199.09,213.5,196,209.27,119548589
1,06/08/2024 16:00:00,205.3,209.99,201.07,207.23,69660488
1,07/08/2024 16:00:00,206.9,213.64,206.39,209.82,63516417
1,08/08/2024 16:00:00,213.11,214.2,208.83,213.31,47161149
1,09/08/2024 16:00:00,212.1,216.78,211.97,216.24,42201646
1,12/08/2024 16:00:00,216.07,219.51,215.6,217.53,38028092
1,13/08/2024 16:00:00,219.01,221.89,219.01,221.27,44155331
1,14/08/2024 16:00:00,220.57,223.03,219.7,221.72,41960574
1,15/08/2024 16:00:00,224.6,225.35,222.76,224.72,46414013
1,16/08/2024 16:00:00,223.92,226.83,223.65,226.05,44340240
1,19/08/2024 16:00:00,225.72,225.99,223.04,225.89,40687813
1,20/08/2024 16:00:00,225.77,227.17,225.45,226.51,30299033
1,21/08/2024 16:00:00,226.52,227.98,225.05,226.4,34765480
1,22/08/2024 16:00:00,227.79,228.34,223.9,224.53,43695321
1,23/08/2024 16:00:00,225.66,228.22,224.33,226.84,38677250
1,26/08/2024 16:00:00,226.76,227.28,223.89,227.18,30602208
1,27/08/2024 16:00:00,226,228.85,224.89,228.03,35934559
1,28/08/2024 16:00:00,227.92,229.86,225.68,226.49,38052167
1,29/08/2024 16:00:00,230.1,232.92,228.88,229.79,51906297
1,30/08/2024 16:00:00,230.19,230.4,227.48,229,52990770
1,03/09/2024 16:00:00,228.55,229,221.17,222.77,50190574
1,04/09/2024 16:00:00,221.66,221.78,217.48,220.85,43840196
1,05/09/2024 16:00:00,221.63,225.48,221.52,222.38,36615398
1,06/09/2024 16:00:00,223.95,225.24,219.77,220.82,48423011
1,09/09/2024 16:00:00,220.82,221.27,216.71,220.91,67179965
1,10/09/2024 16:00:00,218.92,221.48,216.73,220.11,51591033
1,11/09/2024 16:00:00,221.46,223.09,217.89,222.66,44587072
1,12/09/2024 16:00:00,222.5,223.55,219.82,222.77,37498225
1,13/09/2024 16:00:00,223.58,224.04,221.91,222.5,36766619
1,16/09/2024 16:00:00,216.54,217.22,213.92,216.32,59357427
1,17/09/2024 16:00:00,215.75,216.9,214.5,216.79,45519339
1,18/09/2024 16:00:00,217.55,222.71,217.54,220.69,59894928
1,19/09/2024 16:00:00,224.99,229.82,224.63,228.87,66781315
1,20/09/2024 16:00:00,229.97,233.09,227.62,228.2,318679888
1,23/09/2024 16:00:00,227.34,229.45,225.81,226.47,54146023
1,24/09/2024 16:00:00,228.65,229.35,225.73,227.37,43556068
1,25/09/2024 16:00:00,224.93,227.29,224.02,226.37,42308715
1,26/09/2024 16:00:00,227.3,228.5,225.41,227.52,36636707
1,27/09/2024 16:00:00,228.46,229.52,227.3,227.79,34025967
1,30/09/2024 16:00:00,230.04,233,229.65,233,54793391
1,01/10/2024 16:00:00,229.52,229.65,223.74,226.21,63285048
1,02/10/2024 16:00:00,225.89,227.37,223.02,226.78,32880605
1,03/10/2024 16:00:00,225.14,226.81,223.32,225.67,34044158
1,04/10/2024 16:00:00,227.9,228,224.13,226.8,37345098
1,07/10/2024 16:00:00,224.5,225.69,221.33,221.69,39505354
1,08/10/2024 16:00:00,224.3,225.98,223.25,225.77,31855693
1,09/10/2024 16:00:00,225.23,229.75,224.83,229.54,33591091
1,10/10/2024 16:00:00,227.78,229.5,227.17,229.04,28183544
1,11/10/2024 16:00:00,229.3,229.41,227.34,227.55,31759188
1,14/10/2024 16:00:00,228.7,231.73,228.6,231.3,39882085
1,15/10/2024 16:00:00,228.7,231.73,228.6,231.3,954380
1,16/10/2024 16:00:00,231.6,232.12,229.84,231.78,34082240
1,17/10/2024 16:00:00,233.43,233.85,230.52,232.15,32993810
1,18/10/2024 16:00:00,236.18,236.18,234.01,235,46431472
1,21/10/2024 16:00:00,234.45,236.85,234.45,236.48,36254470
1,22/10/2024 16:00:00,233.89,236.22,232.6,235.86,38846578
1,23/10/2024 16:00:00,234.08,235.14,227.76,230.76,52286979
1,24/10/2024 16:00:00,229.98,230.82,228.41,230.57,31109503
1,25/10/2024 16:00:00,229.74,233.22,229.57,231.41,38802304
1,28/10/2024 16:00:00,233.32,234.73,232.55,233.4,36087134
1,30/10/2024 16:00:00,232.61,233.47,229.55,230.1,47070907
1,31/10/2024 16:00:00,229.34,229.83,225.37,225.91,64370086
1,01/11/2024 16:00:00,220.97,225.35,220.27,222.91,65276741
1,04/11/2024 16:00:00,220.99,222.79,219.71,222.01,44944468
1,05/11/2024 16:00:00,221.8,223.95,221.14,223.45,28111338
1,06/11/2024 16:00:00,222.61,226.07,221.19,222.72,54561121
1,07/11/2024 16:00:00,224.63,227.88,224.57,227.48,42137691
1,08/11/2024 16:00:00,227.17,228.66,226.41,226.96,38328824
1,11/11/2024 16:00:00,225,225.7,221.5,224.23,42005602
1,12/11/2024 16:00:00,224.55,225.59,223.36,224.23,40398299
1,13/11/2024 16:00:00,224.01,226.65,222.76,225.12,48566217
1,14/11/2024 16:00:00,225.02,228.87,225,228.22,44923941
1,15/11/2024 16:00:00,226.4,226.92,224.27,225,47923696
1,18/11/2024 16:00:00,225.25,229.74,225.17,228.02,44686020
1,19/11/2024 16:00:00,226.98,230.16,226.66,228.28,36211774
1,20/11/2024 16:00:00,228.06,229.93,225.89,229,35169566
1,21/11/2024 16:00:00,228.88,230.16,225.71,228.52,42108327
1,22/11/2024 16:00:00,228.06,230.72,228.06,229.87,38168252
1,25/11/2024 16:00:00,231.46,233.25,229.74,232.87,90152832
1,26/11/2024 16:00:00,233.33,235.57,233.33,235.06,45986189
1,27/11/2024 16:00:00,234.47,235.69,233.81,234.93,33498439
